"idvisit","idsite","idvisitor","server_time","idaction_url","idlink_va","idgoal","buster","idorder","items","url","revenue","revenue_shipping","revenue_subtotal","revenue_tax","revenue_discount","pageviews_before","visitor_returning","visitor_seconds_since_first","visitor_seconds_since_order","visitor_count_visits","referer_keyword","referer_name","referer_type","config_browser_name","config_client_type","config_device_brand","config_device_model","config_device_type","location_city","location_country","location_latitude","location_longitude","location_region","custom_dimension_1","custom_dimension_2","custom_dimension_3","custom_dimension_4","custom_dimension_5"
7089,2,0x70089ca18339b223,"2023-10-31 15:23:45","NULL","NULL",0,2354820528,"2023-10-31-30223",3,"",63.5,7.5,56.0,9.33,"NULL","NULL",2,529876,0,3,"","example",6,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
7090,2,0x559542db24e95ce0,"2023-10-31 15:23:45","NULL","NULL",0,3687216943,"2023-10-31-30224",1,"",19.5,7.5,12.0,2.0,"NULL","NULL",2,75666,0,2,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Lille","fr",50.629000,3.057000,"HDF","NULL","NULL","NULL","NULL","NULL"
7091,2,0xc1864baae3b44230,"2023-10-31 15:23:46","NULL","NULL",0,518081108,"2023-10-31-30225",2,"",19.5,7.5,12.0,2.0,"NULL","NULL",2,69495,0,2,"","example",6,"FF",1,"","generic desktop",0,"Poitiers","fr",46.580000,0.340000,"NAQ","NULL","NULL","NULL","NULL","NULL"
7092,2,0xdd5eb5ff67b6d122,"2023-10-31 15:23:46","NULL","NULL",0,2628204093,"2023-10-31-30226",5,"",49.9,7.5,42.4,7.07,"NULL","NULL",2,66422,0,2,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Orange","fr",44.138000,4.808000,"","NULL","NULL","NULL","NULL","NULL"
7093,2,0xf295eef5ba96bb9e,"2023-10-31 15:23:47","NULL","NULL",0,2774314093,"2023-10-31-30233",4,"",115.5,7.5,108.0,18.0,"NULL","NULL",2,287799,0,4,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Saint-Antoine-lAbbaye","fr",45.167000,5.217000,"ARA","NULL","NULL","NULL","NULL","NULL"
7094,2,0x7730d24e76dcb5eb,"2023-10-31 15:23:48","NULL","NULL",0,3640553783,"2023-10-31-30232",2,"",39.0,7.5,31.5,5.25,"NULL","NULL",2,23276,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Arcueil","fr",48.805000,2.335000,"IDF","NULL","NULL","NULL","NULL","NULL"
7095,2,0xb87dcf7dd65848fe,"2023-10-31 15:23:48","NULL","NULL",0,1333552604,"2023-10-31-30231",2,"",18.5,7.5,11.0,1.83,"NULL","NULL",2,22250,0,2,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Aussevielle","fr",43.360000,-0.479000,"NAQ","NULL","NULL","NULL","NULL","NULL"
7096,2,0xb8aa22f0e8398518,"2023-10-31 15:23:48","NULL","NULL",0,2324855903,"2023-10-31-30230",1,"",28.0,7.5,20.5,3.42,"NULL","NULL",2,20516,0,2,"","baton-du-diable",6,"FF",1,"","generic desktop",0,"Marseille","fr",43.297000,5.370000,"","NULL","NULL","NULL","NULL","NULL"
7097,2,0x070dedd7233b2ad5,"2023-10-31 15:23:49","NULL","NULL",0,4204788659,"2023-10-31-30205",1,"",43.9,6.0,37.9,6.32,"NULL","NULL",2,22127,0,3,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Brétigny-sur-Orge","fr",48.611000,2.306000,"IDF","NULL","NULL","NULL","NULL","NULL"
7098,2,0x7ab339eb2dd66216,"2023-10-31 15:49:08","NULL","NULL",-1,0,"NULL",2,"",78.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
7099,2,0xadb63a3803564996,"2023-10-31 15:48:59","NULL","NULL",-1,0,"NULL",1,"",48.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Marseille","fr",43.297000,5.370000,"","NULL","NULL","NULL","NULL","NULL"
7100,2,0xa10d9a9d16b8f5d5,"2023-10-31 15:50:48","NULL","NULL",0,1925841512,"2023-10-31-30237",2,"",31.0,3.0,28.0,4.67,"NULL","NULL",2,257611,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
7101,2,0xf25256a4f7dcb059,"2023-10-31 15:50:48","NULL","NULL",0,3510806569,"2023-10-31-30238",9,"",61.5,3.0,58.5,9.75,"NULL","NULL",2,254610,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
7102,2,0xd2873706006a3b63,"2023-10-31 15:50:49","NULL","NULL",0,2682421368,"2023-10-31-30239",1,"",8.0,3.0,5.0,0.83,"NULL","NULL",2,247913,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
7103,2,0x3820b644b6a5017f,"2023-10-31 15:50:49","NULL","NULL",0,3425588522,"2023-10-31-30240",1,"",14.5,3.0,11.5,1.92,"NULL","NULL",2,244656,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"La Roque-d'Anthéron","fr",43.714000,5.316000,"","NULL","NULL","NULL","NULL","NULL"
7104,2,0x08c7b35a431726fb,"2023-10-31 15:50:50","NULL","NULL",0,2463189594,"2023-10-31-30241",1,"",28.8,3.0,25.8,4.3,"NULL","NULL",2,0,0,1,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Bastia","fr",42.702000,9.451000,"","NULL","NULL","NULL","NULL","NULL"
7105,2,0xd8b6cd17720185f2,"2023-10-31 15:50:50","NULL","NULL",0,4167678814,"2023-10-31-30242",1,"",15.0,3.0,12.0,2.0,"NULL","NULL",2,0,0,1,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Montpellier","fr",43.611000,3.877000,"OCC","NULL","NULL","NULL","NULL","NULL"
7106,2,0x8186b1fa9d2bfe8b,"2023-10-31 15:50:51","NULL","NULL",0,1953910430,"2023-10-31-30243",1,"",14.5,3.0,11.5,1.92,"NULL","NULL",2,0,0,1,"","example",6,"FF",1,"","generic desktop",0,"Bois-Guillaume","fr",49.469000,1.115000,"","NULL","NULL","NULL","NULL","NULL"
7107,2,0x545c9de5f449e365,"2023-10-31 15:50:51","NULL","NULL",0,278146140,"2023-10-31-30244",2,"",10.68,3.0,7.68,1.28,"NULL","NULL",2,0,0,1,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Carrières-sous-Poissy","fr",48.950000,2.041000,"IDF","NULL","NULL","NULL","NULL","NULL"
7108,2,0x16ad4d8bda428c92,"2023-10-31 15:50:52","NULL","NULL",0,130236259,"2023-10-31-30245",1,"",15.0,3.0,12.0,2.0,"NULL","NULL",2,0,0,1,"","example",6,"FF",1,"","generic desktop",0,"Die","fr",44.751000,5.371000,"ARA","NULL","NULL","NULL","NULL","NULL"
7109,2,0xf5f3b33589445dab,"2023-10-31 15:50:52","NULL","NULL",0,1488198174,"2023-10-31-30246",1,"",38.0,3.0,35.0,5.83,"NULL","NULL",2,0,0,1,"","jongle-balle",6,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
7110,2,0x4539e6389df5b8d8,"2023-10-31 15:50:52","NULL","NULL",0,1754130216,"2023-10-31-30247",1,"",19.0,3.0,16.0,2.67,"NULL","NULL",2,0,0,1,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Aoste","fr",45.588000,5.608000,"ARA","NULL","NULL","NULL","NULL","NULL"
7111,2,0xa30358b459afc9fa,"2023-10-31 15:50:53","NULL","NULL",0,3568947937,"2023-10-31-30248",1,"",11.0,3.0,8.0,1.33,"NULL","NULL",2,124570,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Dijon","fr",47.322000,5.041000,"BFC","NULL","NULL","NULL","NULL","NULL"
7112,2,0x6dfc64e139316afc,"2023-10-31 15:50:54","NULL","NULL",0,1115674303,"2023-10-31-30249",1,"",28.0,3.0,25.0,4.17,"NULL","NULL",2,0,0,1,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Nantes","fr",47.218000,-1.554000,"","NULL","NULL","NULL","NULL","NULL"
7113,2,0x01a3323f4d97a31d,"2023-10-31 15:50:54","NULL","NULL",0,2322425471,"2023-10-31-30250",3,"",36.0,3.0,33.0,5.5,"NULL","NULL",2,620018,0,4,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
7114,2,0x115094600b78229a,"2023-10-31 15:50:55","NULL","NULL",0,640442582,"2023-10-31-30251",1,"",21.5,3.0,18.5,3.08,"NULL","NULL",2,90289,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Lyon","fr",45.753000,4.833000,"ARA","NULL","NULL","NULL","NULL","NULL"
7115,2,0x8941b6f72e097fc9,"2023-10-31 15:50:55","NULL","NULL",0,3746190764,"2023-10-31-30252",2,"",27.0,3.0,24.0,3.66,"NULL","NULL",2,86071,0,2,"","jongle-balle",6,"FF",1,"","generic desktop",0,"Betton","fr",48.183000,-1.643000,"","NULL","NULL","NULL","NULL","NULL"
7116,2,0x2defdd9902707356,"2023-10-31 15:50:56","NULL","NULL",0,1036882863,"2023-10-31-30253",1,"",22.0,3.0,19.0,3.17,"NULL","NULL",2,83029,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Paris","fr",48.827000,2.348000,"IDF","NULL","NULL","NULL","NULL","NULL"
7117,2,0x68ec1fcd603f77a8,"2023-10-31 15:50:56","NULL","NULL",0,3565830713,"2023-10-31-30254",1,"",17.0,3.0,14.0,2.33,"NULL","NULL",2,98802,0,3,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
7118,2,0x79a34a296d6aed97,"2023-10-31 15:50:57","NULL","NULL",0,2656155215,"2023-10-31-30255",1,"",35.0,3.0,32.0,5.33,"NULL","NULL",2,81593,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
7119,2,0xa5696db4917d069d,"2023-10-31 15:50:57","NULL","NULL",0,2136205152,"2023-10-31-30256",1,"",38.0,3.0,35.0,5.83,"NULL","NULL",2,72087,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Nanterre","fr",48.892000,2.215000,"IDF","NULL","NULL","NULL","NULL","NULL"
7120,2,0x320d62a7c73bcc09,"2023-10-31 15:50:57","NULL","NULL",0,1790154137,"2023-10-31-30257",2,"",19.0,3.0,16.0,2.67,"NULL","NULL",2,66218,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
7121,2,0xbf02d5d2f2b1f534,"2023-10-31 15:50:58","NULL","NULL",0,3884892798,"2023-10-31-30258",3,"",26.0,3.0,23.0,3.83,"NULL","NULL",2,19863,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Nanterre","fr",48.897000,2.230000,"IDF","NULL","NULL","NULL","NULL","NULL"
7122,2,0xda98e747b95348d7,"2023-10-31 15:50:58","NULL","NULL",0,1947630242,"2023-10-31-30259",1,"",14.5,3.0,11.5,1.92,"NULL","NULL",2,17720,0,2,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Le Bourget-du-Lac","fr",45.649000,5.859000,"ARA","NULL","NULL","NULL","NULL","NULL"
7123,2,0x53170503892a11e6,"2023-10-31 15:56:40","NULL","NULL",-1,0,"NULL",1,"",25.8,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Narbonne","fr",43.184000,3.013000,"OCC","NULL","NULL","NULL","NULL","NULL"
7124,2,0xa9c59e6a5fe4b99d,"2023-10-31 16:28:41","NULL","NULL",-1,0,"NULL",1,"",5.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic tablet",2,"Toulouse","fr",43.605000,1.444000,"OCC","NULL","NULL","NULL","NULL","NULL"
7125,2,0x5565a85aab5259f4,"2023-10-31 16:41:05","NULL","NULL",-1,0,"NULL",1,"",19.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Douvres-la-Délivrande","fr",49.295000,-0.376000,"","NULL","NULL","NULL","NULL","NULL"
7126,2,0x07f61a26e959d843,"2023-10-31 17:08:24","NULL","NULL",-1,0,"NULL",10,"",400.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Rho","it",45.519000,9.086000,"","NULL","NULL","NULL","NULL","NULL"
7127,2,0xf1b0a51597782f8b,"2023-10-31 17:04:18","NULL","NULL",-1,0,"NULL",1,"",3.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"La Rochelle","fr",46.160000,-1.151000,"NAQ","NULL","NULL","NULL","NULL","NULL"
7128,2,0x1331a84a0ded430f,"2023-10-31 17:05:34","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","example",6,"FF",1,"","generic desktop",0,"Bordeaux","fr",44.838000,-0.579000,"NAQ","NULL","NULL","NULL","NULL","NULL"
7129,2,0x18378d30baaf6932,"2023-10-31 17:33:51","NULL","NULL",-1,0,"NULL",2,"",15.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Nice","fr",43.720000,7.254000,"","NULL","NULL","NULL","NULL","NULL"
7130,2,0x91e6431114b99310,"2023-10-31 17:43:34","NULL","NULL",-1,0,"NULL",3,"",15.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Nice","fr",43.720000,7.254000,"","NULL","NULL","NULL","NULL","NULL"
7131,2,0x8d0e7a3e209f4708,"2023-10-31 17:52:05","NULL","NULL",-1,0,"NULL",2,"",23.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Nanterre","fr",48.892000,2.215000,"IDF","NULL","NULL","NULL","NULL","NULL"
7132,2,0x4def8d816f7b2552,"2023-10-31 17:46:58","NULL","NULL",-1,0,"NULL",1,"",5.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","example",6,"IE",1,"TS","generic desktop",0,"Durlinsdorf","fr",47.488000,7.238000,"","NULL","NULL","NULL","NULL","NULL"
7133,2,0xe1539baf64e1792b,"2023-10-31 18:05:04","NULL","NULL",-1,0,"NULL",4,"",29.0,"NULL","NULL","NULL","NULL","NULL",1,521100,"NULL",2,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Lille","fr",50.629000,3.057000,"HDF","NULL","NULL","NULL","NULL","NULL"
7134,2,0x581a76588b2f1e1e,"2023-10-31 18:24:45","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,820030,"NULL",32,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
7135,2,0x70c7f9a9386786b8,"2023-10-31 18:29:58","NULL","NULL",-1,0,"NULL",1,"",74.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
7136,2,0x20da183fa7e26bd9,"2023-10-31 18:32:52","NULL","NULL",-1,0,"NULL",1,"",14.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","example",6,"FF",1,"","generic desktop",0,"Brunoy","fr",48.698000,2.505000,"IDF","NULL","NULL","NULL","NULL","NULL"
7137,2,0x3363853d2a215d49,"2023-10-31 18:50:48","NULL","NULL",-1,0,"NULL",1,"",19.0,"NULL","NULL","NULL","NULL","NULL",1,26519,26519,2,"","example",6,"MF",1,"AP","iPad",2,"Amiens","fr",49.894000,2.296000,"HDF","NULL","NULL","NULL","NULL","NULL"
7138,2,0x8d0e7a3e209f4708,"2023-10-31 18:57:41","NULL","NULL",-1,0,"NULL",2,"",23.5,"NULL","NULL","NULL","NULL","NULL",1,4113,"NULL",2,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Nanterre","fr",48.892000,2.215000,"IDF","NULL","NULL","NULL","NULL","NULL"
7139,2,0x577790d30109d357,"2023-10-31 19:01:10","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",2,798578,620909,8,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Jassans-Riottier","fr",45.984000,4.759000,"ARA","NULL","NULL","NULL","NULL","NULL"
7140,2,0xe1539baf64e1792b,"2023-10-31 19:33:37","NULL","NULL",-1,0,"NULL",4,"",29.0,"NULL","NULL","NULL","NULL","NULL",1,526243,"NULL",3,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Lille","fr",50.629000,3.057000,"HDF","NULL","NULL","NULL","NULL","NULL"
7141,2,0x6a84b2cac6c7d22f,"2023-10-31 19:57:45","NULL","NULL",-1,0,"NULL",6,"",96.0,"NULL","NULL","NULL","NULL","NULL",1,91290,"NULL",2,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
7142,2,0x60722d5db010c383,"2023-10-31 19:37:03","NULL","NULL",-1,0,"NULL",2,"",31.8,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
7143,2,0xf3532ea2c1357f96,"2023-10-31 19:43:04","NULL","NULL",-1,0,"NULL",5,"",41.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"AU","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
7144,2,0xf8229d00e9410836,"2023-10-31 19:42:44","NULL","NULL",-1,0,"NULL",1,"",135.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
7145,2,0x81b87a8895c64004,"2023-10-31 19:46:40","NULL","NULL",-1,0,"NULL",3,"",60.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"Lille","fr",50.629000,3.057000,"HDF","NULL","NULL","NULL","NULL","NULL"
7146,2,0x4977a7dff9fddd61,"2023-10-31 19:50:56","NULL","NULL",-1,0,"NULL",5,"",130.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Luxembourg","lu",49.580000,6.114000,"L","NULL","NULL","NULL","NULL","NULL"
7147,2,0x7c0b4e4a7db8d460,"2023-10-31 19:55:37","NULL","NULL",-1,0,"NULL",1,"",62.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"AU","generic tablet",2,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
7148,2,0x1eeb240a3492bba2,"2023-10-31 20:02:26","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
7149,2,0x6b50b2a2e75e0e2b,"2023-10-31 20:10:29","NULL","NULL",-1,0,"NULL",2,"",46.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
7150,2,0xa5bc1ca092efb8df,"2023-10-31 20:38:55","NULL","NULL",-1,0,"NULL",3,"",44.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Rennes","fr",48.117000,-1.678000,"","NULL","NULL","NULL","NULL","NULL"
7151,2,0x1f8f19f60b5e994d,"2023-10-31 21:52:55","NULL","NULL",-1,0,"NULL",11,"",113.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Marseille-en-Beauvaisis","fr",49.576000,1.955000,"HDF","NULL","NULL","NULL","NULL","NULL"
7152,2,0xa65310239a99c89b,"2023-10-31 21:50:40","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Châtillon","fr",48.801000,2.294000,"IDF","NULL","NULL","NULL","NULL","NULL"
7157,2,0x8db6aa3f7e3fff96,"2023-11-01 10:14:07","NULL","NULL",0,978185628,"42974",2,"",155.04,6.8,136.0,25.84,13.6,"NULL",1,16128,0,2,"NULL","kuhlman.net",3,"SF",1,"AP","generic desktop",0,"Homenickport","tv",8.427823,-107.283235,"NKF","NULL","NULL","NULL","NULL","NULL"
7158,2,0x8db6aa3f7e3fff96,"2023-11-01 13:02:40","NULL","NULL",-1,0,"NULL",2,"",50.0,"NULL","NULL","NULL","NULL","NULL",1,5415,"NULL",2,"NULL","NULL",1,"SF",1,"AP","generic desktop",0,"Sharonville","ky",36.458736,97.345178,"29","NULL","NULL","NULL","NULL","NULL"
7161,2,0xe4002ba0f2c2dd70,"2023-11-01 04:18:38","NULL","NULL",0,864376369,"2023-11-01-666",2,"",240.0,20.0,200.0,20.0,20.0,"NULL",1,864000,0,11,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
7161,2,0xe4002ba0f2c2dd70,"2023-11-01 04:18:38","NULL","NULL",0,1000050715,"2023-11-01-sfg1037nsjusu4s3894",1,"",20.0,100.0,1500.0,400.0,"NULL","NULL",1,864000,0,11,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
7161,2,0xe4002ba0f2c2dd70,"2023-11-01 04:18:38","NULL","NULL",0,1059357429,"2023-11-01-1037nsjusu4s3894",1,"",2000.0,100.0,1500.0,400.0,"NULL","NULL",1,864000,0,11,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
7161,2,0xe4002ba0f2c2dd70,"2023-11-01 04:18:38","NULL","NULL",0,1400358700,"2023-11-01-777",0,"",10000.0,"NULL","NULL","NULL","NULL","NULL",1,864000,0,11,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
7161,2,0xe4002ba0f2c2dd70,"2023-11-01 04:18:38","NULL","NULL",0,1504225240,"2023-11-01-937nsjusu 3894",8,"",1111.11,0.11,1000.0,111.0,666.0,"NULL",1,864000,0,11,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
7161,2,0xe4002ba0f2c2dd70,"2023-11-01 04:18:38","NULL","NULL",0,2672969433,"2023-11-01-s1037nsjusu4s3894",10,"",20.0,100.0,1500.0,400.0,"NULL","NULL",1,864000,0,11,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
7162,2,0x93d5d438d1c06c9f,"2023-11-01 04:18:38","NULL","NULL",0,14066452,"2023-11-01-76677",2,"",250.0,"NULL","NULL","NULL","NULL","NULL",2,864000,0,11,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
7220,2,0xa05b130be54287bf,"2023-11-01 02:55:47",387,15801,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","Google",2,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
7236,2,0x3542ff89390e7fe3,"2023-11-01 04:23:09",387,15823,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","Google",2,"MF",1,"AP","iPad",2,"Greenville","us",34.853000,-82.394000,"SC","NULL","NULL","NULL","NULL","NULL"
7252,2,0x85b093d82251fe13,"2023-11-01 06:00:25",387,15844,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,52694,"NULL",3,"NULL","NULL",1,"IE",1,"","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
7303,2,0xd6278e4e347f1be4,"2023-11-01 08:53:41",387,15955,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","Google",2,"FF",1,"","generic desktop",0,"Helsinki","fi",60.170000,24.938000,"18","NULL","NULL","NULL","NULL","NULL"
7331,2,0xaa18411ac963c8b7,"2023-11-01 10:10:54",387,16018,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","Google Images",2,"CH",1,"","generic desktop",0,"Brescia","it",45.542000,10.212000,"","NULL","NULL","NULL","NULL","NULL"
7332,2,0xf9305408b2be2f06,"2023-11-01 10:21:00",523,16029,1,0,"NULL","NULL","http://example.org/category/example-tv/",10.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","Google",2,"FF",1,"","generic desktop",0,"Birmingham","gb",52.481000,-1.900000,"ENG","NULL","NULL","NULL","NULL","NULL"
7531,2,0x1a145d892a7dcf61,"2023-11-01 19:26:34",387,16436,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","Google",2,"Google Search App",5,"AP","iPhone",1,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
7551,2,0xd42b3601cdda89d2,"2023-11-01 20:26:31",387,16476,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2472,"NULL",2,"NULL","Google",2,"MF",1,"AP","iPad",2,"East Kilbride","gb",55.764000,-4.177000,"SCT","NULL","NULL","NULL","NULL","NULL"
